"code_spygen","code_explo","rep","date","station","site_name","province","country","project","sample_type","sample_method","time_start","time_end","duration_min","volume","depth","temperature","turbidity","habitat","habitat_type","gps_start","latitude_start","longitude_start","gps_b","lat_gps_b","long_gps_b","gps_c","lat_gps_c","long_gps_c","gps_d","lat_gps_d","long_gps_d","gps_half_turn","latitude_turn","longitude_turn","gps_end","latitude_end","longitude_end","filter","data_manager","gps_owner","comment","site35","site30","site25","site20","site10","site5","longitude_start_clean","latitude_start_clean","dist_to_coast..m.","dist_to_CT"
"SPY190390","SM00211-250",1,"43564","SM00211","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","08:38",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-21.45376","164.9077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.9077,-21.45376,18519506,"4054.38"
"SPY190531","SM00211-150",1,"43564","SM00211","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","12:40",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-21.45303","164.90916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.90916,-21.45303,18519655,"4054.47"
"SPY190465","SM00211-80",1,"43564","SM00211","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","12:40",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-21.45303","164.90916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.90916,-21.45303,18519655,"4054.47"
"SPY190507","SM00211-20",1,"43564","SM00211","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","12:40",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-21.45303","164.90916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.90916,-21.45303,18519655,"4054.47"
"SPY190472","SM00212-1000",1,"43564","SM00212","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:07",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-21.48473","164.88559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.88559,-21.48473,18517556,"4054.05"
"SPY190535","SM00212-500",1,"43564","SM00212","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:07",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-21.48473","164.88559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.88559,-21.48473,18517556,"4054.05"
"SPY190404","SM00212-250",1,"43564","SM00212","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:07",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-21.48473","164.88559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.88559,-21.48473,18517556,"4054.05"
"SPY190397","SM00212-150",1,"43564","SM00212","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:00",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-21.48333","164.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.88333,-21.48333,18517284,"4053.77"
"SPY190519","SM00212-80",1,"43564","SM00212","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:00",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-21.48333","164.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.88333,-21.48333,18517284,"4053.77"
"SPY190534","SM00212-20",1,"43564","SM00212","Poya_Nepoui","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:00",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-21.48333","164.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site56","site56","site60","site65","site103","site140",164.88333,-21.48333,18517284,"4053.77"
"SPY190543","SM00411_1000",1,"43624","SM00411","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:04",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-22.35645","167.447433333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.447433333333,-22.35645,18814186,"4332.7"
"SPY191597","SM00411_500",1,"43624","SM00411","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:19",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-22.35645","167.447433333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.447433333333,-22.35645,18814186,"4332.7"
"SPY191595","SM00411_250",1,"43624","SM00411","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:25",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-22.35645","167.447433333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.447433333333,-22.35645,18814186,"4332.7"
"SPY182607","SM00411_150",1,"43624","SM00411","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","12:52",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-22.3566833333333","167.448216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.448216666667,-22.3566833333333,18814276,"4332.79"
"SPY190547","SM00411_80",1,"43624","SM00411","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","12:56",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-22.3566833333333","167.448216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.448216666667,-22.3566833333333,18814276,"4332.79"
"SPY182608","SM00411_20",1,"43624","SM00411","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","12:58",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-22.3566833333333","167.448216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.448216666667,-22.3566833333333,18814276,"4332.79"
"SPY190485","SM00412_1000",1,"43624","SM00412","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","14:01",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-22.3125166666667","167.448216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.448216666667,-22.3125166666667,18813555,"4330.51"
"SPY190539","SM00412_500",1,"43624","SM00412","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","14:13",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-22.3125166666667","167.448216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.448216666667,-22.3125166666667,18813555,"4330.51"
"SPY190546","SM00412_250",1,"43624","SM00412","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","14:20",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-22.3125166666667","167.448216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.448216666667,-22.3125166666667,18813555,"4330.51"
"SPY182606","SM00412_150",1,"43624","SM00412","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","15:18",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-22.3132666666667","167.443816666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.443816666667,-22.3132666666667,18813082,"4330.14"
"SPY190542","SM00412_80",1,"43624","SM00412","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","15:21",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-22.3132666666667","167.443816666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.443816666667,-22.3132666666667,18813082,"4330.14"
"SPY190513","SM00412_20",1,"43624","SM00412","Mont_Ile_Des_Pins","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","15:23",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-22.3132666666667","167.443816666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site60","site61","site65","site71","site104","site141",167.443816666667,-22.3132666666667,18813082,"4330.14"
"SPY190464","SM00311_1000",1,"43628","SM00311","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","07:30",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-23.4340333333333","168.17055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site59","site60","site64","site70","site105","site142",168.17055,-23.4340333333333,18911985,"4454.29"
"SPY190385","SM00311_500",1,"43628","SM00311","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","07:42",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-23.4340333333333","168.17055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site59","site60","site64","site70","site105","site142",168.17055,-23.4340333333333,18911985,"4454.29"
"SPY190532","SM00311_250",1,"43628","SM00311","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","07:49",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-23.4340333333333","168.17055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site59","site60","site64","site70","site105","site142",168.17055,-23.4340333333333,18911985,"4454.29"
"SPY190527","SM00311_150",1,"43628","SM00311","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","08:30",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-23.4340166666667","168.17175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site59","site60","site64","site70","site105","site142",168.17175,-23.4340166666667,18912117,"4454.4"
"SPY190480","SM00311_80",1,"43628","SM00311","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","08:33",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-23.4340166666667","168.17175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site59","site60","site64","site70","site105","site142",168.17175,-23.4340166666667,18912117,"4454.4"
"SPY190452","SM00311_20",1,"43628","SM00311","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","08:35",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-23.4340166666667","168.17175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site59","site60","site64","site70","site105","site142",168.17175,-23.4340166666667,18912117,"4454.4"
"SPY190495","SM00312_1000",1,"43628","SM00312","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:29",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-23.5328","168.07045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site106","site143",168.07045,-23.5328,18902661,"4450.49"
"SPY190488","SM00312_500",1,"43628","SM00312","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:41",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-23.5328","168.07045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site106","site143",168.07045,-23.5328,18902661,"4450.49"
"SPY190523","SM00312_250",1,"43628","SM00312","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:47",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-23.5328","168.07045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site106","site143",168.07045,-23.5328,18902661,"4450.49"
"SPY190493","SM00312_150",1,"43628","SM00312","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:33",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-23.5324","168.070466666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site106","site143",168.070466666667,-23.5324,18902656,"4450.47"
"SPY190483","SM00312_80",1,"43628","SM00312","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:35",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-23.5324","168.070466666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site106","site143",168.070466666667,-23.5324,18902656,"4450.47"
"SPY190541","SM00312_20",1,"43628","SM00312","Antigonia","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","11:37",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-23.5324","168.070466666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site106","site143",168.070466666667,-23.5324,18902656,"4450.47"
"SPY190454","SM00511_1000",1,"43628","SM00511","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","14:02",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-23.6354166666667","168.051233333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site107","site144",168.051233333333,-23.6354166666667,18902326,"4454.2"
"SPY190406","SM00511_500",1,"43628","SM00511","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","14:15",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-23.6359833333333","168.034566666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site107","site144",168.034566666667,-23.6359833333333,18900500,"4452.74"
"SPY190481","SM00511_250",1,"43628","SM00511","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","14:22",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-23.6363166666667","168.0552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site107","site144",168.0552,-23.6363166666667,18902779,"4454.6"
"SPY190514","SM00511_150",1,"43628","SM00511","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","15:02",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-23.63465","168.05225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site107","site144",168.05225,-23.63465,18902425,"4454.25"
"SPY190486","SM00511_80",1,"43628","SM00511","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","15:04",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-23.6349666666667","168.0522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site107","site144",168.0522,-23.6349666666667,18902425,"4454.26"
"SPY190545","SM00511_20",1,"43628","SM00511","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","15:06",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-23.6352333333333","168.052133333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site75","site107","site144",168.052133333333,-23.6352333333333,18902422,"4454.27"
"SPY190391","SM00512_1000",1,"43630","SM00512","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","09:00",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-23.73075","167.974283333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site72","site97","site145",167.974283333333,-23.73075,18895514,"4452.38"
"SPY190522","SM00512_500",1,"43630","SM00512","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","09:13",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-23.73135","167.974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site72","site97","site145",167.974,-23.73135,18895493,"4452.39"
"SPY190455","SM00512_250",1,"43630","SM00512","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","09:19",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-23.732","167.974166666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site72","site97","site145",167.974166666667,-23.732,18895523,"4452.44"
"SPY190469","SM00512_150",1,"43630","SM00512","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:04",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-23.7305666666667","167.97385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site72","site97","site145",167.97385,-23.7305666666667,18895463,"4452.34"
"SPY190471","SM00512_80",1,"43630","SM00512","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:06",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-23.73065","167.973783333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site72","site97","site145",167.973783333333,-23.73065,18895457,"4452.33"
"SPY190491","SM00512_20",1,"43630","SM00512","Jumeau_West","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:08",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-23.7307666666667","167.973783333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site61","site62","site66","site72","site97","site145",167.973783333333,-23.7307666666667,18895459,"4452.34"
"SPY190398","SM00611_1000",1,"43631","SM00611","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","09:01",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-23.6199","167.778783333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site146",167.778783333333,-23.6199,18872040,"4428.99"
"SPY190506","SM00611_500",1,"43631","SM00611","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","09:14",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-23.6204166666667","167.779533333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site146",167.779533333333,-23.6204166666667,18872132,"4429.09"
"SPY190536","SM00611_250",1,"43631","SM00611","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","09:20",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-23.6207833333333","167.779966666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site146",167.779966666667,-23.6207833333333,18872186,"4429.15"
"SPY190458","SM00611_150",1,"43631","SM00611","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:02",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-23.6205","167.778983333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site146",167.778983333333,-23.6205,18872073,"4429.04"
"SPY190393","SM00611_80",1,"43631","SM00611","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:04",NA,NA,32,"80",NA,NA,"marine","Pelagique",NA,"-23.6205","167.779216666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site146",167.779216666667,-23.6205,18872099,"4429.06"
"SPY190461","SM00611_20",1,"43631","SM00611","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","10:06",NA,NA,32,"20",NA,NA,"marine","Pelagique",NA,"-23.6209666666667","167.779283333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site146",167.779283333333,-23.6209666666667,18872114,"4429.1"
"SPY190494","SM00612_1000",1,"43635","SM00612","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","07:42",NA,NA,32,"1000",NA,NA,"marine","Pelagique",NA,"-23.7069","167.799266666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site147",167.799266666667,-23.7069,18875817,"4435.48"
"SPY190407","SM00612_500",1,"43635","SM00612","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","07:55",NA,NA,32,"500",NA,NA,"marine","Pelagique",NA,"-23.7067666666667","167.799466666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site147",167.799466666667,-23.7067666666667,18875836,"4435.49"
"SPY190530","SM00612_250",1,"43635","SM00612","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","08:01",NA,NA,32,"250",NA,NA,"marine","Pelagique",NA,"-23.7064833333333","167.7998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site147",167.7998,-23.7064833333333,18875868,"4435.5"
"SPY191587","SM00612_150",1,"43635","SM00612","Stylaster","Tropical_Southwestern_Pacific","NewCaledonia","SEAMOUNTS","point","niskin","08:44",NA,NA,32,"150",NA,NA,"marine","Pelagique",NA,"-23.7064666666667","167.79905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Laetitia Mathon",NA,NA,"site62","site63","site67","site73","site98","site147",167.79905,-23.7064666666667,18875785,"4435.43"
