"SPY182042,""SM00407"",1,""43623"",""SM00407"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:50"","""","""",32,""469"",NA,NA,""marine"",""Sommet"","""",""-22.3854666666667"",""167.414816666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY191594,""SM00408"",1,""43624"",""SM00408"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:44"","""","""",32,""477"",NA,NA,""marine"",""Sommet"","""",""-22.37795"",""167.410866666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY182041,""SM00409"",1,""43623"",""SM00409"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:12"","""","""",32,""481"",NA,NA,""marine"",""Sommet"","""",""-22.386925"",""167.401833333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY190548,""SM00410"",1,""43623"",""SM00410"",""Mont_Ile_Des_Pins"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:00"","""","""",32,""479"",NA,NA,""marine"",""Sommet"","""",""-22.38155"",""167.4081667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site60"",""site61"",""site65"",""site71"",""site96"",""site131""";
"SPY190526,""SM00501"",1,""43629"",""SM00501"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""12:58"","""","""",32,""259"",NA,NA,""marine"",""Sommet"","""",""-23.6618"",""168.000383333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site132""";
"SPY190533,""SM00502"",1,""43629"",""SM00502"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:41"","""","""",32,""246"",NA,NA,""marine"",""Sommet"","""",""-23.6706666666667"",""168.000916666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site132""";
"SPY190489,""SM00503"",1,""43629"",""SM00503"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:20"","""","""",32,""242"",NA,NA,""marine"",""Sommet"","""",""-23.6789666666667"",""168.003366666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site133""";
"SPY190496,""SM00504"",1,""43628"",""SM00504"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:48"","""","""",32,""284"",NA,NA,""marine"",""Sommet"","""",""-23.661"",""168.014166666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site132""";
"SPY190509,""SM00505"",1,""43628"",""SM00505"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:32"","""","""",32,""264"",NA,NA,""marine"",""Sommet"","""",""-23.6694833333333"",""168.013533333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site132""";
"SPY190450,""SM00506"",1,""43629"",""SM00506"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:40"","""","""",32,""253"",NA,NA,""marine"",""Sommet"","""",""-23.6787333333333"",""168.0125"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site133""";
"SPY190411,""SM00507"",1,""43629"",""SM00507"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:18"","""","""",32,""260"",NA,NA,""marine"",""Sommet"","""",""-23.69304"",""168.01192"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site133""";
"SPY190498,""SM00508"",1,""43630"",""SM00508"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""07:07"","""","""",32,""268"",NA,NA,""marine"",""Sommet"","""",""-23.6962"",""168.012383333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site133""";
"SPY190540,""SM00509"",1,""43629"",""SM00509"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:01"","""","""",32,""261"",NA,NA,""marine"",""Sommet"","""",""-23.6882833333333"",""168.002733333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site133""";
"SPY190510,""SM00510"",1,""43630"",""SM00510"",""Jumeau_West"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""07:47"","""","""",32,""313"",NA,NA,""marine"",""Sommet"","""",""-23.70904"",""168.01141"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site61"",""site62"",""site66"",""site72"",""site97"",""site133""";
"SPY190511,""SM00601"",1,""43635"",""SM00601"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""06:32"","""","""",32,""488"",NA,NA,""marine"",""Sommet"","""",""-23.6952166666667"",""167.75485"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site98"",""site134""";
"SPY190490,""SM00602"",1,""43630"",""SM00602"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:40"","""","""",32,""488"",NA,NA,""marine"",""Sommet"","""",""-23.6405833333333"",""167.684766666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site135""";
"SPY190449,""SM00603"",1,""43631"",""SM00603"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:46"","""","""",32,""466"",NA,NA,""marine"",""Sommet"","""",""-23.6223333"",""167.7141667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site135""";
"SPY190518,""SM00604"",1,""43631"",""SM00604"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:27"","""","""",32,""484"",NA,NA,""marine"",""Sommet"","""",""-23.5963333"",""167.6903333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site136""";
"SPY190501,""SM00605"",1,""43631"",""SM00605"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:39"","""","""",32,""471"",NA,NA,""marine"",""Sommet"","""",""-23.6161667"",""167.6881667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site136""";
"SPY190505,""SM00606"",1,""43630"",""SM00606"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:58"","""","""",32,""476"",NA,NA,""marine"",""Sommet"","""",""-23.6618333333333"",""167.699833333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site135""";
"SPY190525,""SM00607"",1,""43630"",""SM00607"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:17"","""","""",32,""486"",NA,NA,""marine"",""Sommet"","""",""-23.6864166666667"",""167.721016666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site98"",""site134""";
"SPY190504,""SM00608"",1,""43630"",""SM00608"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""12:20"","""","""",32,""480"",NA,NA,""marine"",""Sommet"","""",""-23.67705"",""167.742033333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site98"",""site134""";
"SPY190453,""SM00609"",1,""43630"",""SM00609"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:49"","""","""",32,""439"",NA,NA,""marine"",""Sommet"","""",""-23.6438666666667"",""167.725216666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site135""";
"SPY190410,""SM00610"",1,""43630"",""SM00610"",""Stylaster"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:10"","""","""",32,""461"",NA,NA,""marine"",""Sommet"","""",""-23.6641666666667"",""167.720216666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site62"",""site63"",""site67"",""site73"",""site99"",""site135""";
"SPY190405,""SM00701"",1,""43633"",""SM00701"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:25"","""","""",32,""244"",NA,NA,""marine"",""Sommet"","""",""-24.7063"",""168.139883333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site100"",""site137""";
"SPY190386,""SM00702"",1,""43633"",""SM00702"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""10:27"","""","""",32,""312"",NA,NA,""marine"",""Sommet"","""",""-24.7215666666667"",""168.116566666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site100"",""site137""";
"SPY191583,""SM00703"",1,""43632"",""SM00703"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""16:31"","""","""",32,""284"",NA,NA,""marine"",""Sommet"","""",""-24.7288833333333"",""168.148083333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site100"",""site137""";
"SPY191589,""SM00704"",1,""43633"",""SM00704"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:05"","""","""",32,""265"",NA,NA,""marine"",""Sommet"","""",""-24.7195333333333"",""168.160616666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site100"",""site137""";
"SPY190457,""SM00705"",1,""43633"",""SM00705"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:45"","""","""",32,""238"",NA,NA,""marine"",""Sommet"","""",""-24.7433833333333"",""168.13055"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site100"",""site137""";
"SPY190487,""SM00706"",1,""43632"",""SM00706"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:12"","""","""",32,""242"",NA,NA,""marine"",""Sommet"","""",""-24.7583333333333"",""168.148133333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site101"",""site138""";
"SPY190451,""SM00707"",1,""43632"",""SM00707"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:35"","""","""",32,""273"",NA,NA,""marine"",""Sommet"","""",""-24.7716333333333"",""168.136366666667"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site101"",""site138""";
"SPY190503,""SM00708"",1,""43632"",""SM00708"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:51"","""","""",32,""261"",NA,NA,""marine"",""Sommet"","""",""-24.8028166666667"",""168.14795"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site101"",""site138""";
"SPY190462,""SM00709"",1,""43632"",""SM00709"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""13:09"","""","""",32,""325"",NA,NA,""marine"",""Sommet"","""",""-24.7782333333333"",""168.1586"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site101"",""site138""";
"SPY190387,""SM00710"",1,""43632"",""SM00710"",""Kaimon_Maru"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""15:49"","""","""",32,""263"",NA,NA,""marine"",""Sommet"","""",""-24.7416"",""168.159233333333"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site63"",""site64"",""site68"",""site74"",""site100"",""site137""";
"SPY190492,""SM00111-1000"",1,""43560"",""SM00111"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:25"","""","""",32,""1000"",NA,NA,""marine"",""Pelagique"","""",""-22.20294"",""165.92043"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190392,""SM00111-500"",1,""43560"",""SM00111"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:25"","""","""",32,""500"",NA,NA,""marine"",""Pelagique"","""",""-22.20294"",""165.92043"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190502,""SM00111-250"",1,""43560"",""SM00111"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""14:25"","""","""",32,""250"",NA,NA,""marine"",""Pelagique"","""",""-22.20294"",""165.92043"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190538,""SM00111-150"",1,""43560"",""SM00111"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"","""","""","""",32,""150"",NA,NA,""marine"",""Pelagique"","""",""-22.22655"",""165.93445"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190395,""SM00111-80"",1,""43560"",""SM00111"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"","""","""","""",32,""80"",NA,NA,""marine"",""Pelagique"","""",""-22.22655"",""165.93445"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190497,""SM00111-20"",1,""43560"",""SM00111"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"","""","""","""",32,""20"",NA,NA,""marine"",""Pelagique"","""",""-22.22655"",""165.93445"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190409,""SM00112-1000"",1,""43562"",""SM00112"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:49"","""","""",32,""1000"",NA,NA,""marine"",""Pelagique"","""",""-22.1927"",""165.94017"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190396,""SM00112-500"",1,""43562"",""SM00112"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:49"","""","""",32,""500"",NA,NA,""marine"",""Pelagique"","""",""-22.1927"",""165.94017"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190477,""SM00112-250"",1,""43562"",""SM00112"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""09:49"","""","""",32,""250"",NA,NA,""marine"",""Pelagique"","""",""-22.1927"",""165.94017"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
"SPY190416,""SM00112-150"",1,""43562"",""SM00112"",""Noumea"",""Tropical_Southwestern_Pacific"",""NewCaledonia"",""SEAMOUNTS"",""point"",""niskin"",""11:04"","""","""",32,""150"",NA,NA,""marine"",""Pelagique"","""",""-22.19775"",""165.93863"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",0.2,""Laetitia Mathon"","""","""",""site54"",""site59"",""site63"",""site69"",""site102"",""site139""";
