"species_name","class_name"
"Lethrinus_lentjan","Actinopteri"
"Upeneus_sulphureus","Actinopteri"
"Moolgarda_engeli","Actinopteri"
"Lutjanus_indicus","Actinopteri"
"Leiognathus_equulus","Actinopteri"
"Pomadasys_kaakan","Actinopteri"
"Jaydia_novaeguineae","Actinopteri"
"Siganus_vermiculatus","Actinopteri"
"Plicofollis_argyropleuron","Actinopteri"
"Leptomelanosoma_indicum","Actinopteri"
"Siganus_javus","Actinopteri"
"Selar_boops","Actinopteri"
"Gazza_achlamys","Actinopteri"
"Sphyraena_putnamae","Actinopteri"
"Sargocentron_diadema","Actinopteri"
"Myripristis_adusta","Actinopteri"
"Pomacanthus_annularis","Actinopteri"
"Pomacanthus_semicirculatus","Actinopteri"
"Scarus_niger","Actinopteri"
"Acanthurus_bariene","Actinopteri"
"Parapercis_hexophtalma","Actinopteri"
"Lutjanus_notatus","Actinopteri"
"Netuma_thalassina","Actinopteri"
"Nemipterus_marginatus","Actinopteri"
"Jaydia_striata","Actinopteri"
"Inegocia_japonica","Actinopteri"
"Rhizoprionodon_oligolinx","Chondrichthyes"
"Lutjanus_vitta","Actinopteri"
"Lactarius_lactarius","Actinopteri"
"Upeneus_margarethae","Actinopteri"
"Lethrinus_mahsena","Actinopteri"
"Scomberomorus_guttatus","Actinopteri"
"Cynoglossus_lida","Actinopteri"
"Sardinella_jussieu","Actinopteri"
"Boleophthalmus_sp._bn1","Actinopteri"
"Himantura_walga","Chondrichthyes"
"Chaetodon_octofasciatus","Actinopteri"
"Aphanius_ginaonis","Actinopteri"
"Aphanius_stoliczkanus","Actinopteri"
"Lethrinus_ornatus","Actinopteri"
"Epinephelus_poecilonotus","Actinopteri"
"Pomadasys_hasta","Actinopteri"
"Sufflamen_chrysopterum","Actinopteri"
"Sinorhodeus_microlepis","Actinopteri"
"Iniistius_dea","Actinopteri"
"Iniistius_evides","Actinopteri"
"Pterocryptis_cochinchinensis","Actinopteri"
"Glyptothorax_macromaculatus","Actinopteri"
"Osmerus_eperlanus","Actinopteri"
"Cheilopogon_spilonotopterus","Actinopteri"
"Eigenmannia_humboldtii","Actinopteri"
"Eigenmannia_limbata","Actinopteri"
"Pimelodella_cristata","Actinopteri"
"Synodontis_membranacea","Actinopteri"
"Megaleporinus_muyscorum","Actinopteri"
"Megaleporinus_obtusidens","Actinopteri"
"Etheostoma_flabellare","Actinopteri"
"Etheostoma_olmstedi","Actinopteri"
"Chaenobryttus_gulosus","Actinopteri"
"Poroderma_pantherinum","Chondrichthyes"
"Nocomis_micropogon","Actinopteri"
"Neosalanx_taihuensis","Actinopteri"
"Cobitis_nalbanti","Actinopteri"
"Metynnis_hypsauchen","Actinopteri"
"Myleus_cf._schomburgkii_XL-2018","Actinopteri"
"Myloplus_rubripinnis","Actinopteri"
"Eleotris_klunzingerii","Actinopteri"
"Apteronotus_rostratus","Actinopteri"
"Coilia_grayii","Actinopteri"
"Chaetodontoplus_poliourus","Actinopteri"
"Mustelus_mustelus","Chondrichthyes"
"Dentex_angolensis","Actinopteri"
"Hephaestus_fuliginosus","Actinopteri"
"Engraulis_mordax","Actinopteri"
"Gephyrocharax_atracaudatus","Actinopteri"
"Hypomesus_japonicus","Actinopteri"
"Triplophysa_nasobarbatula","Actinopteri"
"Chrysichthys_nigrodigitatus","Actinopteri"
"Stolephorus_insularis","Actinopteri"
"Hyporhamphus_dussumieri","Actinopteri"
"Hyporhamphus_limbatus","Actinopteri"
"Betadevario_ramachandrani","Actinopteri"
"Uranoscopus_cognatus","Actinopteri"
"Ameiurus_nebulosus","Actinopteri"
"Sinocyclocheilus_qujingensis","Actinopteri"
"Hippocampus_camelopardalis","Actinopteri"
"Pseudotolithus_senegallus","Actinopteri"
"Trematomus_pennellii","Actinopteri"
"Ompok_pabda","Actinopteri"
"Channa_punctata","Actinopteri"
"Zoramia_viridiventer","Actinopteri"
"Pterapogon_cf._mirifica_ML-2019","Actinopteri"
"Nectamia_viria","Actinopteri"
"Apogonichthyoides_brevicaudatus","Actinopteri"
"Lovettia_sealii","Actinopteri"
"Craterocephalus_stramineus","Actinopteri"
"Amblypharyngodon_mola","Actinopteri"
"Ageneiosus_inermis","Actinopteri"
"Pungu_maclareni","Actinopteri"
"Sicyopterus_eudentatus","Actinopteri"
"Sicyopterus_franouxi","Actinopteri"
"Sicyopterus_lengguru","Actinopteri"
"Sicyopterus_lividus","Actinopteri"
"Sicyopterus_marquesensis","Actinopteri"
"Sicyopterus_microcephalus","Actinopteri"
"Sicyopterus_parvei","Actinopteri"
"Stiphodon_tuivi","Actinopteri"
"Sicyopterus_pugnans","Actinopteri"
"Sicyopterus_punctissimus","Actinopteri"
"Sicyopterus_sarasini","Actinopteri"
"Sicyopterus_squamosissimus","Actinopteri"
"Sicyopterus_stimpsoni","Actinopteri"
"Sicyopterus_stiphodonoides","Actinopteri"
"Barbatula_quignardi","Actinopteri"
"Barbatula_leoparda","Actinopteri"
"Percina_brevicauda","Actinopteri"
"Nothobranchius_rachovii","Actinopteri"
"Pachypanchax_playfairii","Actinopteri"
"Epiplatys_dageti","Actinopteri"
"Nothobranchius_virgatus","Actinopteri"
"Aphyosemion_kunzi","Actinopteri"
"Aphyosemion_coeleste","Actinopteri"
"Scriptaphyosemion_bertholdi","Actinopteri"
"Callopanchax_toddi","Actinopteri"
"Fundulopanchax_amieti","Actinopteri"
"Aplocheilus_lineatus","Actinopteri"
"Epiplatys_togolensis","Actinopteri"
"Fundulopanchax_scheeli","Actinopteri"
"Scriptaphyosemion_schmitti","Actinopteri"
"Nothobranchius_vosseleri","Actinopteri"
"Epiplatys_guineensis","Actinopteri"
"Epiplatys_lamottei","Actinopteri"
"Aphyosemion_cognatum","Actinopteri"
"Aphyosemion_kouamense","Actinopteri"
"Fundulopanchax_sjostedti","Actinopteri"
"Callopanchax_monroviae","Actinopteri"
"Nothobranchius_kuhntae","Actinopteri"
"Nimbapanchax_petersi","Actinopteri"
"Nothobranchius_ocellatus","Actinopteri"
"Pronothobranchius_seymouri","Actinopteri"
"Fundulopanchax_filamentosus","Actinopteri"
"Aphyosemion_australe","Actinopteri"
"Aphyosemion_gabunense","Actinopteri"
"Callopanchax_sidibeorum","Actinopteri"
"Archiaphyosemion_guineense","Actinopteri"
"Aphyosemion_cyanostictum","Actinopteri"
"Nimbapanchax_leucopterygius","Actinopteri"
"Epiplatys_grahami","Actinopteri"
"Nothobranchius_kafuensis","Actinopteri"
"Scriptaphyosemion_cauveti","Actinopteri"
"Nothobranchius_thierryi","Actinopteri"
"Nothobranchius_foerschi","Actinopteri"
"Aphyosemion_cameronense","Actinopteri"
"Abudefduf_troschelii","Actinopteri"
"Kyphosus_elegans","Actinopteri"
"Lutjanus_aratus","Actinopteri"
"Mycteroperca_jordani","Actinopteri"
"Stegastes_rectifraenum","Actinopteri"
"Mycteroperca_rosacea","Actinopteri"
"Sufflamen_verres","Actinopteri"
"Cirrhitus_rivulatus","Actinopteri"
"Lutjanus_argentiventris","Actinopteri"
"Cynoscion_xanthulus","Actinopteri"
"Lutjanus_viridis","Actinopteri"
"Haemulon_sexfasciatum","Actinopteri"
"Balistes_polylepis","Actinopteri"
"Microlepidotus_inornatus","Actinopteri"
"Haemulopsis_leuciscus","Actinopteri"
"Paralabrax_maculatofasciatus","Actinopteri"
"Prionurus_punctatus","Actinopteri"
"Sphyraena_ensis","Actinopteri"
"Lobotes_pacificus","Actinopteri"
"Gnathanodon_speciosus","Actinopteri"
"Sebastes_macdonaldi","Actinopteri"
"Diapterus_brevirostris","Actinopteri"
"Xystreurys_liolepis","Actinopteri"
"Phthanophaneron_harveyi","Actinopteri"
"Atractoscion_nobilis","Actinopteri"
"Cynoscion_reticulatus","Actinopteri"
"Peprilus_snyderi","Actinopteri"
"Chaeturichthys_stigmatias","Actinopteri"
"Decapterus_tabl","Actinopteri"
"Leuresthes_tenuis","Actinopteri"
"Apteronotus_leptorhynchus","Actinopteri"
"Hydrocynus_sp.","Actinopteri"
"Noturus_exilis","Actinopteri"
"Scyliorhinus_canicula","Chondrichthyes"
